"","id","idgroup","sessionid","subject","period","condition","type","grouptype","contribution_id","roundprofit_id","sum_contribution_g","avg_contribution_g","avg_contr_g_others","strategic_ability","bin_strategic_ability","group_ability_cont","group_ability_cat","group_ability_bin","group_subjectid"
"1148",70,"21","160321_1553",22,11,"STRAT","CondCoop","grouptype_is_mixed",0,20,0,0,0,44.9263721552878,1,43.0789825970549,"MEDIUM","HIGH_STRAT",1
"1149",60,"22","160321_1553",12,11,"STRAT","Freerider","grouptype_is_mixed",0,29,15,5,7.5,25.4082998661312,0,30.2275769745649,"LOW","LOW_STRAT",2
"1150",44,"13","160321_1405",20,11,"STRAT","CondCoop","grouptype_is_mixed",0,24.8,8,2.66666666666667,4,40.180790960452,0,40.8612680477087,"MEDIUM","LOW_STRAT",3
"1151",101,"39","160323_1352",5,11,"PREF","Others","Others",0,20,0,0,0,35.5735492577598,0,55.1896836107362,"HIGH","HIGH_STRAT",3
"1152",80,"25","160323_1155",8,11,"PREF","Freerider","Freerider",0,20,0,0,0,30.3030303030303,0,33.4343434343434,"LOW","LOW_STRAT",2
"1153",97,"40","160323_1352",1,11,"PREF","CondCoop","grouptype_is_mixed",2,21,5,1.66666666666667,1.5,44.0665766981556,1,46.3967611336032,"MEDIUM","HIGH_STRAT",2
"1154",9,"8","160321_1143",9,11,"STRAT","UncondCoop","grouptype_is_mixed",15,15.8,18,6,1.5,26.6666666666667,0,25.2991452991453,"LOW","LOW_STRAT",2
"1155",134,"48","160323_1557",14,11,"PREF","Others","Others",0,23,5,1.66666666666667,2.5,35.5555555555556,0,41.003143364767,"MEDIUM","LOW_STRAT",2
"1156",42,"11","160321_1405",18,11,"STRAT","CondCoop","grouptype_is_mixed",1,19.6,1,0.333333333333333,0,32.4369114877589,0,48.9642184557439,"HIGH","HIGH_STRAT",1
"1157",55,"23","160321_1553",7,11,"STRAT","Freerider","grouptype_is_mixed",20,30,50,16.6666666666667,15,24.4444444444444,0,22.9808121374386,"LOW","LOW_STRAT",3
"1158",164,"55","160324_1558",20,11,"RAND","Others","grouptype_is_mixed",20,36,60,20,20,47.2281055639603,1,36.097943631983,"LOW","LOW_STRAT",3
"1159",153,"51","160324_1558",9,11,"RAND","CondCoop","grouptype_is_mixed",0,20.6,1,0.333333333333333,0.5,53.7098672045722,1,34.9918753852188,"LOW","LOW_STRAT",3
"1160",8,"8","160321_1143",8,11,"STRAT","CondCoop","grouptype_is_mixed",0,30.8,18,6,9,29.1518737672584,0,25.2991452991453,"LOW","LOW_STRAT",1
"1161",183,"61","160329_1355",15,11,"RAND","CondCoop","grouptype_is_mixed",0,20,0,0,0,60.6726825266612,1,48.8171846990551,"MEDIUM","HIGH_STRAT",1
"1162",165,"55","160324_1558",21,11,"RAND","Freerider","grouptype_is_mixed",20,36,60,20,20,43.2879475542108,0,36.097943631983,"LOW","LOW_STRAT",2
"1163",114,"38","160323_1352",18,11,"PREF","Others","Others",0,20,0,0,0,44.3364822312191,1,48.349077822762,"MEDIUM","HIGH_STRAT",2
"1164",63,"24","160321_1553",15,11,"STRAT","Others","grouptype_is_mixed",0,27.8,13,4.33333333333333,6.5,6.66666666666667,0,4.44444444444444,"LOW","LOW_STRAT",2
"1165",144,"43","160323_1557",24,11,"PREF","Freerider","Freerider",0,20,0,0,0,13.3333333333333,0,23.0750307503075,"LOW","LOW_STRAT",3
"1166",148,"50","160324_1558",4,11,"RAND","CondCoop","grouptype_is_mixed",0,27.8,13,4.33333333333333,6.5,39.3444276348966,0,44.0376533871239,"MEDIUM","HIGH_STRAT",2
"1167",122,"43","160323_1557",2,11,"PREF","Freerider","Freerider",0,20,0,0,0,35.8917589175892,0,23.0750307503075,"LOW","LOW_STRAT",2
"1168",147,"49","160324_1558",3,11,"RAND","CondCoop","grouptype_is_mixed",0,23,5,1.66666666666667,2.5,49.4503277861826,1,40.3440354121141,"MEDIUM","LOW_STRAT",2
"1169",31,"11","160321_1405",7,11,"STRAT","Freerider","grouptype_is_mixed",0,20.6,1,0.333333333333333,0.5,59.2617702448211,1,48.9642184557439,"HIGH","HIGH_STRAT",2
"1170",125,"43","160323_1557",5,11,"PREF","Freerider","Freerider",0,20,0,0,0,20,0,23.0750307503075,"LOW","LOW_STRAT",1
"1171",120,"33","160323_1352",24,11,"PREF","Freerider","Freerider",0,20,0,0,0,47.9262258209627,1,26.6276803118908,"LOW","LOW_STRAT",2
"1172",184,"62","160329_1355",16,11,"RAND","Freerider","grouptype_is_mixed",12,28.4,34,11.3333333333333,11,55.5555555555556,1,39.3242791602103,"MEDIUM","LOW_STRAT",2
"1173",151,"51","160324_1558",7,11,"RAND","Others","grouptype_is_mixed",1,19.6,1,0.333333333333333,0,6.66666666666667,0,34.9918753852188,"LOW","LOW_STRAT",2
"1174",174,"58","160329_1355",6,11,"RAND","Freerider","grouptype_is_mixed",0,20,0,0,0,13.3333333333333,0,37.9564305897366,"MEDIUM","LOW_STRAT",3
"1175",149,"50","160324_1558",5,11,"RAND","Freerider","grouptype_is_mixed",0,27.8,13,4.33333333333333,6.5,38.2450832072617,0,44.0376533871239,"MEDIUM","HIGH_STRAT",1
"1176",167,"56","160324_1558",23,11,"RAND","Others","grouptype_is_mixed",8,24.6,21,7,6.5,52.6777609682299,1,56.0150165293887,"HIGH","HIGH_STRAT",2
"1177",172,"58","160329_1355",4,11,"RAND","CondCoop","grouptype_is_mixed",0,20,0,0,0,62.6415094339623,1,37.9564305897366,"MEDIUM","LOW_STRAT",2
"1178",113,"38","160323_1352",17,11,"PREF","Others","Others",0,20,0,0,0,60.6567701304543,1,48.349077822762,"MEDIUM","HIGH_STRAT",3
"1179",111,"39","160323_1352",15,11,"PREF","Others","Others",0,20,0,0,0,76.0053981106613,1,55.1896836107362,"HIGH","HIGH_STRAT",1
"1180",166,"56","160324_1558",22,11,"RAND","CondCoop","grouptype_is_mixed",5,27.6,21,7,8,42.7836611195159,0,56.0150165293887,"HIGH","HIGH_STRAT",3
"1181",56,"21","160321_1553",8,11,"STRAT","Others","grouptype_is_mixed",0,20,0,0,0,39.8661311914324,0,43.0789825970549,"MEDIUM","HIGH_STRAT",2
"1182",182,"61","160329_1355",14,11,"RAND","CondCoop","grouptype_is_mixed",0,20,0,0,0,30.5842676146204,0,48.8171846990551,"MEDIUM","HIGH_STRAT",3
"1183",181,"61","160329_1355",13,11,"RAND","Freerider","grouptype_is_mixed",0,20,0,0,0,55.1946039558837,1,48.8171846990551,"MEDIUM","HIGH_STRAT",2
"1184",177,"59","160329_1355",9,11,"RAND","Freerider","grouptype_is_mixed",1,38.8,33,11,16,12.5731473885699,0,18.6680035244432,"LOW","LOW_STRAT",1
"1185",175,"59","160329_1355",7,11,"RAND","Others","grouptype_is_mixed",12,27.8,33,11,10.5,21.7154315923799,0,18.6680035244432,"LOW","LOW_STRAT",3
"1186",25,"14","160321_1405",1,11,"STRAT","Others","grouptype_is_mixed",8,19.8,13,4.33333333333333,2.5,39.2090395480226,0,35.1964846202134,"LOW","LOW_STRAT",3
"1187",15,"7","160321_1143",15,11,"STRAT","CondCoop","grouptype_is_mixed",0,20,0,0,0,32.3734385272847,0,33.5218058294981,"LOW","LOW_STRAT",2
"1188",98,"40","160323_1352",2,11,"PREF","Freerider","grouptype_is_mixed",0,23,5,1.66666666666667,2.5,58.2276203328835,1,46.3967611336032,"MEDIUM","HIGH_STRAT",3
"1189",111,"39","160323_1352",15,12,"PREF","Others","Others",5,24,15,5,5,76.0053981106613,1,55.1896836107362,"HIGH","HIGH_STRAT",1
"1190",164,"55","160324_1558",20,12,"RAND","Others","grouptype_is_mixed",20,36,60,20,20,47.2281055639603,1,36.097943631983,"LOW","LOW_STRAT",3
"1191",144,"43","160323_1557",24,12,"PREF","Freerider","Freerider",0,20,0,0,0,13.3333333333333,0,23.0750307503075,"LOW","LOW_STRAT",3
"1192",84,"25","160323_1155",12,12,"PREF","Freerider","Freerider",0,20,0,0,0,36.6666666666667,0,33.4343434343434,"LOW","LOW_STRAT",3
"1193",186,"62","160329_1355",18,12,"RAND","CondCoop","grouptype_is_mixed",10,30.4,34,11.3333333333333,12,28.8888888888889,0,39.3242791602103,"MEDIUM","LOW_STRAT",3
"1194",23,"6","160321_1143",23,12,"STRAT","CondCoop","grouptype_is_mixed",4,19,5,1.66666666666667,0.5,39.0138067061144,0,38.7332895025203,"MEDIUM","LOW_STRAT",2
"1195",98,"40","160323_1352",2,12,"PREF","Freerider","grouptype_is_mixed",0,21.2,2,0.666666666666667,1,58.2276203328835,1,46.3967611336032,"MEDIUM","HIGH_STRAT",3
"1196",9,"8","160321_1143",9,12,"STRAT","UncondCoop","grouptype_is_mixed",1,20.8,3,1,1,26.6666666666667,0,25.2991452991453,"LOW","LOW_STRAT",2
"1197",11,"5","160321_1143",11,12,"STRAT","CondCoop","grouptype_is_mixed",0,44,40,13.3333333333333,20,44.9967126890204,1,42.4326101249178,"MEDIUM","HIGH_STRAT",2
"1198",165,"55","160324_1558",21,12,"RAND","Freerider","grouptype_is_mixed",20,36,60,20,20,43.2879475542108,0,36.097943631983,"LOW","LOW_STRAT",2
"1199",2,"5","160321_1143",2,12,"STRAT","UncondCoop","grouptype_is_mixed",20,24,40,13.3333333333333,10,41.5121630506246,0,42.4326101249178,"MEDIUM","HIGH_STRAT",1
"1200",113,"38","160323_1352",17,12,"PREF","Others","Others",0,20,0,0,0,60.6567701304543,1,48.349077822762,"MEDIUM","HIGH_STRAT",3
"1201",85,"31","160323_1155",13,12,"PREF","Others","Others",12,26.6,31,10.3333333333333,9.5,55.3535353535353,1,48.8552188552189,"MEDIUM","HIGH_STRAT",1
"1202",114,"38","160323_1352",18,12,"PREF","Others","Others",0,20,0,0,0,44.3364822312191,1,48.349077822762,"MEDIUM","HIGH_STRAT",2
"1203",177,"59","160329_1355",9,12,"RAND","Freerider","grouptype_is_mixed",0,24.8,8,2.66666666666667,4,12.5731473885699,0,18.6680035244432,"LOW","LOW_STRAT",1
"1204",8,"8","160321_1143",8,12,"STRAT","CondCoop","grouptype_is_mixed",0,21.8,3,1,1.5,29.1518737672584,0,25.2991452991453,"LOW","LOW_STRAT",1
"1205",143,"48","160323_1557",23,12,"PREF","Others","Others",0,20,0,0,0,40,0,41.003143364767,"MEDIUM","LOW_STRAT",3
"1206",44,"13","160321_1405",20,12,"STRAT","CondCoop","grouptype_is_mixed",1,19.6,1,0.333333333333333,0,40.180790960452,0,40.8612680477087,"MEDIUM","LOW_STRAT",3
"1207",119,"33","160323_1352",23,12,"PREF","Freerider","Freerider",0,22.4,4,1.33333333333333,2,6.66666666666667,0,26.6276803118908,"LOW","LOW_STRAT",1
"1208",158,"53","160324_1558",14,12,"RAND","Freerider","grouptype_is_mixed",0,20,0,0,0,12.1129601613717,0,35.6709811172746,"LOW","LOW_STRAT",3
"1209",47,"14","160321_1405",23,12,"STRAT","Freerider","grouptype_is_mixed",5,24,15,5,5,31.5630885122411,0,35.1964846202134,"LOW","LOW_STRAT",2
"1210",173,"58","160329_1355",5,12,"RAND","CondCoop","grouptype_is_mixed",0,20,0,0,0,37.8944490019141,0,37.9564305897366,"MEDIUM","LOW_STRAT",1
"1211",10,"5","160321_1143",10,12,"STRAT","CondCoop","grouptype_is_mixed",20,24,40,13.3333333333333,10,40.7889546351085,0,42.4326101249178,"MEDIUM","HIGH_STRAT",3
"1212",30,"11","160321_1405",6,12,"STRAT","UncondCoop","grouptype_is_mixed",0,20,0,0,0,55.1939736346516,1,48.9642184557439,"HIGH","HIGH_STRAT",3
"1213",57,"22","160321_1553",9,12,"STRAT","CondCoop","grouptype_is_mixed",5,25.8,18,6,6.5,25.4082998661312,0,30.2275769745649,"LOW","LOW_STRAT",1
"1214",162,"54","160324_1558",18,12,"RAND","Others","grouptype_is_mixed",0,32,20,6.66666666666667,10,72.1129601613717,1,41.6271642292822,"MEDIUM","LOW_STRAT",1
"1215",31,"11","160321_1405",7,12,"STRAT","Freerider","grouptype_is_mixed",0,20,0,0,0,59.2617702448211,1,48.9642184557439,"HIGH","HIGH_STRAT",2
"1216",18,"6","160321_1143",18,12,"STRAT","Freerider","grouptype_is_mixed",1,22,5,1.66666666666667,2,39.0401051939514,0,38.7332895025203,"MEDIUM","LOW_STRAT",3
"1217",134,"48","160323_1557",14,12,"PREF","Others","Others",0,20,0,0,0,35.5555555555556,0,41.003143364767,"MEDIUM","LOW_STRAT",2
"1218",70,"21","160321_1553",22,12,"STRAT","CondCoop","grouptype_is_mixed",20,12.6,21,7,0.5,44.9263721552878,1,43.0789825970549,"MEDIUM","HIGH_STRAT",1
"1219",116,"40","160323_1352",20,12,"PREF","CondCoop","grouptype_is_mixed",0,21.2,2,0.666666666666667,1,36.8960863697706,0,46.3967611336032,"MEDIUM","HIGH_STRAT",1
"1220",35,"15","160321_1405",11,12,"STRAT","Freerider","grouptype_is_mixed",0,20,0,0,0,30.7947269303201,0,30.7746390458255,"LOW","LOW_STRAT",2
"1221",108,"35","160323_1352",12,12,"PREF","Freerider","Freerider",0,20,0,0,0,23.6707152496626,0,35.6125356125356,"LOW","LOW_STRAT",3
"1222",146,"49","160324_1558",2,12,"RAND","Others","grouptype_is_mixed",0,26,10,3.33333333333333,5,12.1129601613717,0,40.3440354121141,"MEDIUM","LOW_STRAT",3
"1223",104,"35","160323_1352",8,12,"PREF","Freerider","Freerider",0,20,0,0,0,55.4475933423302,1,35.6125356125356,"LOW","LOW_STRAT",1
"1224",163,"55","160324_1558",19,12,"RAND","CondCoop","grouptype_is_mixed",20,36,60,20,20,17.7777777777778,0,36.097943631983,"LOW","LOW_STRAT",1
"1225",6,"8","160321_1143",6,12,"STRAT","Freerider","grouptype_is_mixed",2,19.8,3,1,0.5,20.0788954635109,0,25.2991452991453,"LOW","LOW_STRAT",3
"1226",41,"13","160321_1405",17,12,"STRAT","Freerider","grouptype_is_mixed",0,20.6,1,0.333333333333333,0.5,42.2222222222222,0,40.8612680477087,"MEDIUM","LOW_STRAT",1
"1227",79,"31","160323_1155",7,12,"PREF","Others","Others",0,38.6,31,10.3333333333333,15.5,23.2323232323232,0,48.8552188552189,"MEDIUM","HIGH_STRAT",2
"1228",39,"14","160321_1405",15,12,"STRAT","CondCoop","grouptype_is_mixed",5,24,15,5,5,34.8173258003767,0,35.1964846202134,"LOW","LOW_STRAT",1
"1229",42,"11","160321_1405",18,12,"STRAT","CondCoop","grouptype_is_mixed",0,20,0,0,0,32.4369114877589,0,48.9642184557439,"HIGH","HIGH_STRAT",1
"1230",55,"23","160321_1553",7,12,"STRAT","Freerider","grouptype_is_mixed",20,27,45,15,12.5,24.4444444444444,0,22.9808121374386,"LOW","LOW_STRAT",3
"1231",91,"25","160323_1155",19,12,"PREF","Freerider","Freerider",0,20,0,0,0,33.3333333333333,0,33.4343434343434,"LOW","LOW_STRAT",1
"1232",58,"23","160321_1553",10,12,"STRAT","Others","grouptype_is_mixed",5,42,45,15,20,24.1767068273092,0,22.9808121374386,"LOW","LOW_STRAT",2
"1233",95,"31","160323_1155",23,12,"PREF","Others","Others",19,19.6,31,10.3333333333333,6,67.979797979798,1,48.8552188552189,"MEDIUM","HIGH_STRAT",3
"1234",87,"32","160323_1155",15,12,"PREF","Freerider","grouptype_is_mixed",20,36,60,20,20,44.4444444444444,1,56.3299663299663,"HIGH","HIGH_STRAT",1
"1235",89,"32","160323_1155",17,12,"PREF","Freerider","grouptype_is_mixed",20,36,60,20,20,81.2121212121212,1,56.3299663299663,"HIGH","HIGH_STRAT",3
"1236",120,"33","160323_1352",24,12,"PREF","Freerider","Freerider",0,22.4,4,1.33333333333333,2,47.9262258209627,1,26.6276803118908,"LOW","LOW_STRAT",2
"1237",121,"42","160323_1557",1,12,"PREF","Freerider","Freerider",20,27,45,15,12.5,77.0561705617056,1,53.9702063687304,"HIGH","HIGH_STRAT",2
"1238",157,"53","160324_1558",13,12,"RAND","Freerider","grouptype_is_mixed",0,20,0,0,0,50.4555387460077,1,35.6709811172746,"LOW","LOW_STRAT",2
"1239",15,"7","160321_1143",15,12,"STRAT","CondCoop","grouptype_is_mixed",0,33.8,23,7.66666666666667,11.5,32.3734385272847,0,33.5218058294981,"LOW","LOW_STRAT",2
"1240",80,"25","160323_1155",8,12,"PREF","Freerider","Freerider",0,20,0,0,0,30.3030303030303,0,33.4343434343434,"LOW","LOW_STRAT",2
"1241",88,"32","160323_1155",16,12,"PREF","UncondCoop","grouptype_is_mixed",20,36,60,20,20,43.3333333333333,0,56.3299663299663,"HIGH","HIGH_STRAT",2
"1242",101,"39","160323_1352",5,12,"PREF","Others","Others",10,19,15,5,2.5,35.5735492577598,0,55.1896836107362,"HIGH","HIGH_STRAT",3
"1243",150,"50","160324_1558",6,12,"RAND","CondCoop","grouptype_is_mixed",0,20,0,0,0,54.5234493192133,1,44.0376533871239,"MEDIUM","HIGH_STRAT",3
"1244",12,"6","160321_1143",12,12,"STRAT","Freerider","grouptype_is_mixed",0,23,5,1.66666666666667,2.5,38.1459566074951,0,38.7332895025203,"MEDIUM","LOW_STRAT",1
"1245",54,"24","160321_1553",6,12,"STRAT","Others","grouptype_is_mixed",5,19.8,8,2.66666666666667,1.5,6.66666666666667,0,4.44444444444444,"LOW","LOW_STRAT",3
"1246",60,"22","160321_1553",12,12,"STRAT","Freerider","grouptype_is_mixed",0,30.8,18,6,9,25.4082998661312,0,30.2275769745649,"LOW","LOW_STRAT",2
"1247",105,"38","160323_1352",9,12,"PREF","Others","Others",0,20,0,0,0,40.0539811066127,0,48.349077822762,"MEDIUM","HIGH_STRAT",1
"1248",145,"49","160324_1558",1,12,"RAND","Freerider","grouptype_is_mixed",0,26,10,3.33333333333333,5,59.468818288788,1,40.3440354121141,"MEDIUM","LOW_STRAT",1
"1249",161,"54","160324_1558",17,12,"RAND","CondCoop","grouptype_is_mixed",20,12,20,6.66666666666667,0,31.5784165405951,0,41.6271642292822,"MEDIUM","LOW_STRAT",3
"1250",182,"61","160329_1355",14,12,"RAND","CondCoop","grouptype_is_mixed",0,20,0,0,0,30.5842676146204,0,48.8171846990551,"MEDIUM","HIGH_STRAT",3
"1251",122,"43","160323_1557",2,12,"PREF","Freerider","Freerider",0,20,0,0,0,35.8917589175892,0,23.0750307503075,"LOW","LOW_STRAT",2
"1252",56,"21","160321_1553",8,12,"STRAT","Others","grouptype_is_mixed",1,31.6,21,7,10,39.8661311914324,0,43.0789825970549,"MEDIUM","HIGH_STRAT",2
"1253",107,"39","160323_1352",11,12,"PREF","Others","Others",0,29,15,5,7.5,53.9901034637877,1,55.1896836107362,"HIGH","HIGH_STRAT",2
"1254",21,"1","160321_1143",21,12,"STRAT","CondCoop","grouptype_is_mixed",5,18,5,1.66666666666667,0,69.5069033530572,1,63.2719701950471,"HIGH","HIGH_STRAT",1
"1255",168,"56","160324_1558",24,12,"RAND","CondCoop","grouptype_is_mixed",0,29,15,5,7.5,72.5836275004202,1,56.0150165293887,"HIGH","HIGH_STRAT",1
"1256",50,"23","160321_1553",2,12,"STRAT","CondCoop","grouptype_is_mixed",20,27,45,15,12.5,20.3212851405622,0,22.9808121374386,"LOW","LOW_STRAT",1
"1257",40,"15","160321_1405",16,12,"STRAT","Freerider","grouptype_is_mixed",0,20,0,0,0,30.4180790960452,0,30.7746390458255,"LOW","LOW_STRAT",3
"1258",159,"53","160324_1558",15,12,"RAND","Others","grouptype_is_mixed",0,20,0,0,0,44.4444444444444,1,35.6709811172746,"LOW","LOW_STRAT",1
"1259",36,"12","160321_1405",12,12,"STRAT","Freerider","grouptype_is_mixed",0,20,0,0,0,47.0659133709981,1,38.4406779661017,"MEDIUM","LOW_STRAT",3
"1260",175,"59","160329_1355",7,12,"RAND","Others","grouptype_is_mixed",8,16.8,8,2.66666666666667,0,21.7154315923799,0,18.6680035244432,"LOW","LOW_STRAT",3
"1261",153,"51","160324_1558",9,12,"RAND","CondCoop","grouptype_is_mixed",15,14.6,16,5.33333333333333,0.5,53.7098672045722,1,34.9918753852188,"LOW","LOW_STRAT",3
"1262",129,"42","160323_1557",9,12,"PREF","Freerider","Freerider",10,37,45,15,17.5,63.7720377203772,1,53.9702063687304,"HIGH","HIGH_STRAT",3
"1263",65,"22","160321_1553",17,12,"STRAT","Others","grouptype_is_mixed",13,17.8,18,6,2.5,39.8661311914324,0,30.2275769745649,"LOW","LOW_STRAT",3
"1264",138,"42","160323_1557",18,12,"PREF","Freerider","Freerider",15,32,45,15,15,21.0824108241082,0,53.9702063687304,"HIGH","HIGH_STRAT",1
"1265",142,"48","160323_1557",22,12,"PREF","Others","Others",0,20,0,0,0,47.4538745387454,1,41.003143364767,"MEDIUM","LOW_STRAT",1
"1266",185,"62","160329_1355",17,12,"RAND","CondCoop","grouptype_is_mixed",12,28.4,34,11.3333333333333,11,33.5283930361863,0,39.3242791602103,"MEDIUM","LOW_STRAT",1
"1267",148,"50","160324_1558",4,12,"RAND","CondCoop","grouptype_is_mixed",0,20,0,0,0,39.3444276348966,0,44.0376533871239,"MEDIUM","HIGH_STRAT",2
"1268",112,"33","160323_1352",16,12,"PREF","Freerider","Freerider",4,18.4,4,1.33333333333333,0,25.2901484480432,0,26.6276803118908,"LOW","LOW_STRAT",3
"1269",100,"35","160323_1352",4,12,"PREF","Freerider","Freerider",0,20,0,0,0,27.719298245614,0,35.6125356125356,"LOW","LOW_STRAT",2
"1270",67,"21","160321_1553",19,12,"STRAT","Freerider","grouptype_is_mixed",0,32.6,21,7,10.5,44.4444444444444,1,43.0789825970549,"MEDIUM","HIGH_STRAT",3
"1271",14,"1","160321_1143",14,12,"STRAT","Freerider","grouptype_is_mixed",0,23,5,1.66666666666667,2.5,82.0512820512821,1,63.2719701950471,"HIGH","HIGH_STRAT",3
"1272",147,"49","160324_1558",3,12,"RAND","CondCoop","grouptype_is_mixed",10,16,10,3.33333333333333,0,49.4503277861826,1,40.3440354121141,"MEDIUM","LOW_STRAT",2
"1273",63,"24","160321_1553",15,12,"STRAT","Others","grouptype_is_mixed",0,24.8,8,2.66666666666667,4,6.66666666666667,0,4.44444444444444,"LOW","LOW_STRAT",2
"1274",183,"61","160329_1355",15,12,"RAND","CondCoop","grouptype_is_mixed",0,20,0,0,0,60.6726825266612,1,48.8171846990551,"MEDIUM","HIGH_STRAT",1
"1275",22,"7","160321_1143",22,12,"STRAT","Others","grouptype_is_mixed",3,30.8,23,7.66666666666667,10,31.1242603550296,0,33.5218058294981,"LOW","LOW_STRAT",1
"1276",68,"24","160321_1553",20,12,"STRAT","CondCoop","grouptype_is_mixed",3,21.8,8,2.66666666666667,2.5,0,0,4.44444444444444,"LOW","LOW_STRAT",1
"1277",125,"43","160323_1557",5,12,"PREF","Freerider","Freerider",0,20,0,0,0,20,0,23.0750307503075,"LOW","LOW_STRAT",1
"1278",151,"51","160324_1558",7,12,"RAND","Others","grouptype_is_mixed",0,29.6,16,5.33333333333333,8,6.66666666666667,0,34.9918753852188,"LOW","LOW_STRAT",2
"1279",38,"13","160321_1405",14,12,"STRAT","Others","grouptype_is_mixed",0,20.6,1,0.333333333333333,0.5,40.180790960452,0,40.8612680477087,"MEDIUM","LOW_STRAT",2
"1280",181,"61","160329_1355",13,12,"RAND","Freerider","grouptype_is_mixed",0,20,0,0,0,55.1946039558837,1,48.8171846990551,"MEDIUM","HIGH_STRAT",2
"1281",152,"51","160324_1558",8,12,"RAND","CondCoop","grouptype_is_mixed",1,28.6,16,5.33333333333333,7.5,44.5990922844176,1,34.9918753852188,"LOW","LOW_STRAT",1
"1282",176,"59","160329_1355",8,12,"RAND","Others","grouptype_is_mixed",0,24.8,8,2.66666666666667,4,21.7154315923799,0,18.6680035244432,"LOW","LOW_STRAT",2
"1283",43,"12","160321_1405",19,12,"STRAT","CondCoop","grouptype_is_mixed",0,20,0,0,0,24.1280602636535,0,38.4406779661017,"MEDIUM","LOW_STRAT",2
"1284",24,"1","160321_1143",24,12,"STRAT","CondCoop","grouptype_is_mixed",0,23,5,1.66666666666667,2.5,38.2577251808021,0,63.2719701950471,"HIGH","HIGH_STRAT",2
"1285",25,"14","160321_1405",1,12,"STRAT","Others","grouptype_is_mixed",5,24,15,5,5,39.2090395480226,0,35.1964846202134,"LOW","LOW_STRAT",3
"1286",20,"7","160321_1143",20,12,"STRAT","CondCoop","grouptype_is_mixed",20,13.8,23,7.66666666666667,1.5,37.0677186061801,0,33.5218058294981,"LOW","LOW_STRAT",3
"1287",160,"54","160324_1558",16,12,"RAND","Freerider","grouptype_is_mixed",0,32,20,6.66666666666667,10,21.19011598588,0,41.6271642292822,"MEDIUM","LOW_STRAT",2
"1288",37,"12","160321_1405",13,12,"STRAT","Freerider","grouptype_is_mixed",0,20,0,0,0,44.1280602636535,1,38.4406779661017,"MEDIUM","LOW_STRAT",1
"1289",174,"58","160329_1355",6,12,"RAND","Freerider","grouptype_is_mixed",0,20,0,0,0,13.3333333333333,0,37.9564305897366,"MEDIUM","LOW_STRAT",3
"1290",166,"56","160324_1558",22,12,"RAND","CondCoop","grouptype_is_mixed",3,26,15,5,6,42.7836611195159,0,56.0150165293887,"HIGH","HIGH_STRAT",3
"1291",167,"56","160324_1558",23,12,"RAND","Others","grouptype_is_mixed",12,17,15,5,1.5,52.6777609682299,1,56.0150165293887,"HIGH","HIGH_STRAT",2
"1292",172,"58","160329_1355",4,12,"RAND","CondCoop","grouptype_is_mixed",0,20,0,0,0,62.6415094339623,1,37.9564305897366,"MEDIUM","LOW_STRAT",2
"1293",97,"40","160323_1352",1,12,"PREF","CondCoop","grouptype_is_mixed",2,19.2,2,0.666666666666667,0,44.0665766981556,1,46.3967611336032,"MEDIUM","HIGH_STRAT",2
"1294",149,"50","160324_1558",5,12,"RAND","Freerider","grouptype_is_mixed",0,20,0,0,0,38.2450832072617,0,44.0376533871239,"MEDIUM","HIGH_STRAT",1
"1295",45,"15","160321_1405",21,12,"STRAT","CondCoop","grouptype_is_mixed",0,20,0,0,0,31.1111111111111,0,30.7746390458255,"LOW","LOW_STRAT",1
"1296",184,"62","160329_1355",16,12,"RAND","Freerider","grouptype_is_mixed",12,28.4,34,11.3333333333333,11,55.5555555555556,1,39.3242791602103,"MEDIUM","LOW_STRAT",2
"1297",47,"14","160321_1405",23,13,"STRAT","Freerider","grouptype_is_mixed",5,18.6,6,2,0.5,31.5630885122411,0,35.1964846202134,"LOW","LOW_STRAT",2
"1298",45,"15","160321_1405",21,13,"STRAT","CondCoop","grouptype_is_mixed",0,32,20,6.66666666666667,10,31.1111111111111,0,30.7746390458255,"LOW","LOW_STRAT",1
"1299",58,"23","160321_1553",10,13,"STRAT","Others","grouptype_is_mixed",10,38.8,48,16,19,24.1767068273092,0,22.9808121374386,"LOW","LOW_STRAT",2
"1300",176,"59","160329_1355",8,13,"RAND","Others","grouptype_is_mixed",2,19.2,2,0.666666666666667,0,21.7154315923799,0,18.6680035244432,"LOW","LOW_STRAT",2
"1301",38,"13","160321_1405",14,13,"STRAT","Others","grouptype_is_mixed",2,19.2,2,0.666666666666667,0,40.180790960452,0,40.8612680477087,"MEDIUM","LOW_STRAT",2
"1302",88,"32","160323_1155",16,13,"PREF","UncondCoop","grouptype_is_mixed",20,36,60,20,20,43.3333333333333,0,56.3299663299663,"HIGH","HIGH_STRAT",2
"1303",57,"22","160321_1553",9,13,"STRAT","CondCoop","grouptype_is_mixed",4,24.4,14,4.66666666666667,5,25.4082998661312,0,30.2275769745649,"LOW","LOW_STRAT",1
"1304",87,"32","160323_1155",15,13,"PREF","Freerider","grouptype_is_mixed",20,36,60,20,20,44.4444444444444,1,56.3299663299663,"HIGH","HIGH_STRAT",1
"1305",23,"6","160321_1143",23,13,"STRAT","CondCoop","grouptype_is_mixed",5,19.8,8,2.66666666666667,1.5,39.0138067061144,0,38.7332895025203,"MEDIUM","LOW_STRAT",2
